243437,15,5
862622,15,4
1513144,15,2
698624,15,3
1787269,15,5
1048253,15,3
1471457,15,3
2230092,15,2
1315056,15,4
107840,15,3
1624280,15,5
1765845,15,4
1673185,15,3
986633,15,5
672012,15,4
1273613,15,4
2580717,15,1
710995,15,3
2247924,15,2
102023,15,5
897525,15,2
1830763,15,1
700229,15,2
1138162,15,4
992978,15,4
1368150,15,2
992739,15,3
1641673,15,4
337413,15,5
2220559,15,4
616735,15,3
2350040,15,5
1919493,15,3
205677,15,4
2029364,15,3
1803931,15,4
1709921,15,5
1203026,15,3
1714526,15,4
1257024,15,3
1230462,15,3
2247936,15,4
1630678,15,3
589151,15,1
1292571,15,3
1474804,15,4
2168331,15,4
2359084,15,3
2062350,15,5
2358651,15,3
2430300,15,4
2439493,15,1
722859,15,4
1102340,15,3
1113980,15,4
322468,15,4
1657704,15,3
968738,15,2
65618,15,5
1545709,15,3
2107835,15,3
1062910,15,1
2458526,15,3
710565,15,4
294267,15,4
1351651,15,4
1176119,15,2
2342243,15,1
1519636,15,3
644732,15,4
1256090,15,2
46869,15,3
294809,15,2
45752,15,4
1145483,15,4
249998,15,3
67465,15,3
407037,15,3
1083129,15,4
1999404,15,2
769702,15,1
2273731,15,4
692399,15,5
1325467,15,4
2457095,15,2
1374216,15,1
2167984,15,4
2394211,15,3
2352984,15,2
1845334,15,5
1992224,15,1
2550506,15,4
1731435,15,3
2000231,15,4
1604448,15,4
2363535,15,4
382965,15,4
1671330,15,3
1476439,15,4
1333799,15,2
1973701,15,3
507603,15,1
131979,15,5
838309,15,4
2080886,15,3
1451406,15,3
687007,15,1
1598894,15,5
2543378,15,1
157667,15,1
1527676,15,1
2255034,15,3
1761514,15,4
1664010,15,4
1902838,15,1
262807,15,2
2357051,15,4
1997839,15,4
1622150,15,3
2530503,15,4
1550619,15,4
182265,15,2
877394,15,1
1388028,15,5
2438956,15,3
2509048,15,1
1896378,15,4
122197,15,1
339076,15,4
345507,15,4
189387,15,3
1195491,15,3
1600623,15,3
423715,15,5
71594,15,3
1001660,15,4
655409,15,2
104502,15,3
2606506,15,4
2291306,15,2
1706866,15,5
722591,15,5
2113376,15,4
1379819,15,4
819863,15,4
58718,15,5
2042475,15,4
1555033,15,3
2534061,15,2
29904,15,5
2354658,15,3
2336839,15,4
1682587,15,5
1383255,15,1
829491,15,5
1385978,15,5
880654,15,5
1125521,15,4
2614026,15,4
1466233,15,3
2256485,15,1
1003531,15,4
1130820,15,4
389961,15,2
1195989,15,3
789014,15,2
2240826,15,3
903437,15,3
1480900,15,5
2460616,15,5
281060,15,4
729150,15,4
1124809,15,4
1339859,15,3
305344,15,5
2018665,15,4
2274374,15,1
213115,15,4
1242585,15,3
1766397,15,3
250678,15,3
1719780,15,3
74441,15,2
2294600,15,3
2643744,15,3
141705,15,2
1036085,15,3
1254737,15,4
1455900,15,5
2446249,15,3
1662471,15,4
1668813,15,4
1292631,15,1
2646238,15,2
611091,15,3
1839967,15,4
1396680,15,5
1174364,15,4
1549712,15,2
2304247,15,3
551176,15,4
916411,15,3
2496938,15,3
1397106,15,5
8382,15,5
383092,15,2
2374241,15,3
2005241,15,3
1117050,15,2
834611,15,3
402266,15,3
1383921,15,1
393062,15,4
1158274,15,2
488551,15,5
586599,15,4
1609154,15,4
1966371,15,4
2325794,15,3
654401,15,5
10679,15,4
789894,15,2
1789077,15,5
1084316,15,3
2176465,15,2
2441503,15,3
2072276,15,4
2181964,15,3
216177,15,2
2220732,15,1
2543484,15,4
2052544,15,4
679325,15,4
765734,15,3
387418,15,3
1181676,15,3
578521,15,5
1719753,15,2
445960,15,2
2140471,15,3
2292461,15,4
2257454,15,5
1005962,15,4
1442405,15,4
1403341,15,4
2554609,15,3
835147,15,4
1486829,15,5
1932594,15,3
712568,15,3
300451,15,1
1276971,15,4
2345188,15,4
1842475,15,4
161531,15,3
2267921,15,4
1461435,15,1
359115,15,4
969982,15,5
2124339,15,3
2548032,15,3
1785209,15,3
2239209,15,5
1931836,15,3
2054186,15,4
1639792,15,1
986516,15,3
2522123,15,2
1629766,15,4
1455446,15,1
1862272,15,4
868634,15,3
1652073,15,3
648505,15,1
1149109,15,4
1548038,15,3
1030572,15,4
987507,15,5
729029,15,2
1758072,15,4
1305660,15,3
945401,15,4
1144881,15,1
285996,15,5
759322,15,4
1579262,15,3
1672507,15,3
1563698,15,3
675468,15,4
640679,15,4
