2059652,2,4
1666394,2,3
1759415,2,4
1959936,2,5
998862,2,4
2625420,2,2
573975,2,3
392722,2,4
1401650,2,4
988104,2,3
977632,2,4
2557870,2,4
1793899,2,5
1340535,2,5
1888322,2,5
1283598,2,3
1784150,2,4
2271251,2,5
65932,2,3
1828884,2,5
1878728,2,4
1922778,2,3
1176404,2,4
2265116,2,3
1078701,2,4
1832577,2,4
748922,2,5
1013802,2,1
1131325,2,2
2244378,2,4
494639,2,2
636262,2,1
1903158,2,4
220427,2,4
2439493,2,1
2225116,2,4
1445632,2,5
2592823,2,4
1288603,2,5
2556926,2,3
1190070,2,4
1312846,2,3
2226229,2,3
1563935,2,1
69809,2,5
1349753,2,3
785768,2,3
426476,2,5
810636,2,4
468713,2,5
222290,2,4
349407,2,5
311232,2,2
2596999,2,4
1025601,2,5
1743759,2,4
2385553,2,5
1374216,2,1
526466,2,4
2648861,2,3
1210631,2,3
2314531,2,4
618272,2,1
2532807,2,3
412535,2,4
1315005,2,4
1358911,2,5
507603,2,1
1507649,2,5
845529,2,5
1479907,2,5
236271,2,2
2422676,2,3
1636093,2,5
995594,2,5
1664010,2,4
2431481,2,3
1980668,2,5
402321,2,4
1344564,2,3
1632603,2,3
2567280,2,3
1623166,2,3
521932,2,4
105086,2,5
2072554,2,5
2231529,2,3
2103439,2,2
261764,2,1
193476,2,5
1576540,2,4
1783594,2,5
503334,2,4
183903,2,5
2606799,2,1
1236127,2,4
2375962,2,3
2212071,2,3
1252841,2,3
247898,2,5
970975,2,3
305344,2,1
1581186,2,4
1129620,2,3
584750,2,3
11409,2,5
1875495,2,2
1403217,2,2
2147527,2,1
2418486,2,4
1476323,2,5
2345723,2,4
2640085,2,5
1803154,2,2
1251170,2,2
527491,2,4
391517,2,4
1398626,2,3
828919,2,5
196494,2,5
715897,2,5
268917,2,2
41422,2,4
1806515,2,3
2118461,2,4
387418,2,1
2019055,2,5
348960,2,1
1167731,2,4
2468831,2,5
219925,2,4
1025193,2,5
630887,2,5
1461435,2,1
1838586,2,1
1515430,2,3
1807053,2,5
1172326,2,5
1785842,2,3
803752,2,3
1581265,2,3
515436,2,1
1824543,2,4
1283204,2,3
1272122,2,5
