1329923,9,2
2472537,9,2
403531,9,5
635607,9,1
1520914,9,3
1808930,9,1
525356,9,1
570414,9,1
1001129,9,2
1441263,9,3
257294,9,1
235789,9,4
2098474,9,2
851702,9,3
1448475,9,2
1496080,9,4
2437650,9,5
1314869,9,3
2237185,9,3
1166912,9,3
836997,9,4
1034714,9,1
2606391,9,2
1793159,9,2
2345098,9,1
2576843,9,3
1436357,9,2
2618515,9,3
2133551,9,1
2330985,9,1
1815588,9,1
110177,9,2
85747,9,3
1566860,9,2
760481,9,2
2445481,9,1
1015048,9,3
797951,9,2
1495111,9,2
1628830,9,4
603349,9,5
1664010,9,3
263823,9,2
733491,9,1
1817470,9,5
462171,9,2
873713,9,1
683124,9,5
1914535,9,1
2428423,9,3
504440,9,1
923268,9,3
1304827,9,4
903134,9,4
994113,9,5
2379079,9,5
305344,9,1
2538506,9,2
1403217,9,2
827240,9,3
1897352,9,3
2087153,9,3
300435,9,3
2640278,9,3
1810588,9,5
202002,9,2
752642,9,1
1391246,9,3
667722,9,2
2485642,9,3
1849174,9,5
1990416,9,4
899414,9,2
1413367,9,3
1413829,9,2
1806515,9,3
387418,9,1
408180,9,3
2257189,9,1
1114324,9,1
1776947,9,2
2304126,9,5
1698887,9,3
1932594,9,2
1160597,9,3
694070,9,4
1782687,9,4
1754163,9,3
1926846,9,2
172542,9,2
1851283,9,3
465903,9,4
2403785,9,3
660072,9,4
299636,9,1
