140274,13,5
2171849,13,5
776067,13,4
1312746,13,3
2183726,13,3
1484808,13,5
567159,13,5
1079206,13,5
1848557,13,4
1168738,13,5
1835276,13,5
1195319,13,5
1801389,13,5
1316174,13,4
144543,13,4
1047985,13,5
1031567,13,5
1744054,13,5
1526236,13,3
667730,13,5
2349173,13,4
1314869,13,5
1076545,13,5
2414026,13,5
80843,13,5
2131832,13,5
2432482,13,5
2127049,13,5
2340654,13,5
2189806,13,5
1232194,13,5
1902302,13,5
1045336,13,4
1572057,13,5
1692631,13,5
101277,13,5
2513009,13,4
2232338,13,5
2273952,13,5
1287571,13,4
1386253,13,4
2291741,13,4
407560,13,5
1714672,13,5
277072,13,5
2529810,13,5
867021,13,5
2114723,13,4
54150,13,5
972734,13,5
2557296,13,3
2066745,13,4
2282493,13,4
2522018,13,5
1097058,13,5
2565803,13,3
1496219,13,4
34406,13,5
683124,13,5
1243836,13,5
2572055,13,5
327768,13,5
970306,13,5
1443565,13,4
2113376,13,4
2215239,13,4
1892784,13,5
834131,13,5
2227962,13,5
708596,13,5
1255298,13,5
2203838,13,4
786492,13,4
2308436,13,4
1915847,13,5
1747640,13,5
506757,13,5
667319,13,4
1171244,13,5
1860468,13,5
615010,13,5
293718,13,5
254609,13,5
767842,13,4
1285931,13,4
1750743,13,3
1763541,13,2
1363704,13,5
2446682,13,5
2091570,13,5
1102270,13,4
1469143,13,4
2480001,13,5
2387951,13,5
1523702,13,5
815018,13,4
1393580,13,5
183140,13,5
122721,13,4
2118461,13,5
1869882,13,5
128259,13,4
2434219,13,3
81091,13,5
2025863,13,4
600295,13,5
112018,13,5
2490794,13,4
1030316,13,5
2279763,13,5
935453,13,5
2640527,13,3
685113,13,5
429447,13,4
1148520,13,4
257209,13,3
1180946,13,4
1307418,13,4
253326,13,5
486798,13,5
505361,13,4
2227924,13,5
1142116,13,5
21823,13,5
730869,13,5
