2031561,6,1
1176140,6,1
2336133,6,2
1521836,6,1
117277,6,3
326587,6,3
1961542,6,3
1041552,6,3
1678346,6,3
643182,6,2
2182301,6,5
2502669,6,2
2211030,6,4
603277,6,3
214166,6,2
1723799,6,3
161893,6,4
2149668,6,5
575830,6,2
2173816,6,3
1571675,6,2
516082,6,4
551817,6,1
352622,6,3
369215,6,3
922922,6,4
1342387,6,2
2445916,6,5
1857979,6,4
468582,6,4
2541025,6,5
266808,6,2
1478381,6,3
754135,6,5
635607,6,5
1083500,6,2
507921,6,2
1844503,6,4
1827995,6,4
1890622,6,3
2181957,6,1
2554745,6,3
1794933,6,2
1016977,6,4
1659731,6,5
1774516,6,4
1839937,6,3
379253,6,4
2476665,6,1
1921659,6,2
174683,6,1
786312,6,2
501428,6,4
1113160,6,5
1466320,6,3
631857,6,1
590113,6,2
2631668,6,3
1602952,6,3
525356,6,1
1504575,6,2
1261143,6,4
1638070,6,5
2181445,6,5
276460,6,4
696969,6,4
342956,6,3
1744913,6,4
110641,6,5
1741759,6,4
765573,6,3
2146486,6,4
782949,6,5
1068044,6,4
1663295,6,2
146078,6,3
1406998,6,3
2525861,6,3
947397,6,4
2442755,6,4
2598295,6,3
2632117,6,5
991429,6,3
1256349,6,5
1777211,6,4
1220290,6,4
1939450,6,4
172412,6,2
1218364,6,4
2280656,6,3
2246845,6,1
630920,6,1
168889,6,4
16121,6,1
2542726,6,3
1640060,6,4
1260775,6,3
1822240,6,4
52076,6,4
1511683,6,1
1944630,6,4
147653,6,5
404378,6,5
339362,6,4
2262272,6,4
503235,6,3
1532779,6,4
2340193,6,1
1868355,6,5
2385614,6,5
113867,6,1
1242367,6,3
293284,6,3
664105,6,2
894712,6,1
2556305,6,3
1430431,6,1
2330299,6,4
732363,6,3
1802239,6,4
118031,6,5
1189807,6,4
914338,6,1
2435667,6,5
1807040,6,1
2646115,6,3
2408262,6,4
727242,6,1
2233113,6,1
331562,6,4
719342,6,1
2354925,6,3
1662714,6,1
1567202,6,1
1110571,6,3
1231308,6,5
1657133,6,1
2209618,6,3
1663779,6,3
2048442,6,3
2633970,6,3
1223817,6,2
571702,6,3
2636960,6,3
226108,6,3
1856275,6,3
1272379,6,1
2191732,6,3
1178418,6,3
1264958,6,3
645800,6,3
1184323,6,1
358452,6,2
1132940,6,3
1792741,6,1
237926,6,3
1314869,6,2
2220239,6,1
1261084,6,4
1844915,6,1
622282,6,2
164845,6,1
296982,6,5
342103,6,4
555509,6,3
2558951,6,1
521082,6,3
762249,6,4
1433307,6,5
607531,6,3
556633,6,3
1420643,6,4
2437405,6,3
2048858,6,5
688463,6,5
2029758,6,3
2237185,6,3
1108687,6,1
1800072,6,2
1981880,6,5
1829475,6,2
109725,6,3
1118398,6,3
320468,6,4
245488,6,3
2320264,6,3
1833412,6,3
437793,6,3
1243410,6,3
1466772,6,4
1955565,6,4
1411663,6,3
1804816,6,1
1679204,6,2
2080766,6,5
806318,6,5
1821956,6,2
1844669,6,5
2574320,6,3
453366,6,5
555955,6,5
736671,6,4
1554836,6,3
499098,6,3
2086856,6,4
2439493,6,1
875184,6,1
2103259,6,2
1341902,6,5
2038947,6,2
1171677,6,3
959020,6,2
1836216,6,3
2494075,6,1
2357365,6,1
735094,6,3
44887,6,5
457692,6,4
147428,6,3
313975,6,5
511913,6,4
2381752,6,3
1882748,6,4
2078752,6,4
497052,6,5
2227565,6,4
1684305,6,4
225338,6,3
766180,6,2
762111,6,4
1948924,6,3
2533891,6,3
276182,6,1
1241521,6,2
29478,6,3
514172,6,4
1563935,6,1
1330405,6,1
2254863,6,1
1656839,6,2
1138055,6,2
632346,6,5
2387537,6,1
608271,6,2
976642,6,5
2586052,6,1
2287503,6,1
1770331,6,1
589626,6,4
58489,6,1
2445775,6,5
1654621,6,4
1503174,6,2
1509270,6,4
2162676,6,1
2149408,6,3
656811,6,4
1914507,6,4
471023,6,4
1024854,6,3
1079431,6,3
2094098,6,1
2565182,6,2
1130061,6,3
1344118,6,5
1771252,6,2
2264426,6,4
1611298,6,2
2173247,6,4
1718989,6,5
946156,6,4
2144094,6,4
2272653,6,4
1706535,6,2
1422693,6,2
1574207,6,4
394817,6,4
2294928,6,5
1028463,6,1
1874875,6,5
959039,6,1
2042560,6,3
22575,6,5
321059,6,4
155622,6,3
461075,6,1
2497159,6,3
111074,6,3
181567,6,4
2236981,6,2
2236554,6,1
1796943,6,5
599164,6,3
1792247,6,1
348367,6,4
1236142,6,3
1351631,6,3
221619,6,1
2360874,6,1
1402149,6,4
986993,6,4
2027274,6,5
1903324,6,1
477846,6,5
1778192,6,4
1270144,6,3
511112,6,4
2633545,6,3
184751,6,5
729321,6,2
1829220,6,3
67658,6,3
1377751,6,3
804482,6,1
2425741,6,1
686629,6,2
2317411,6,4
59374,6,4
108756,6,2
2382315,6,2
2640999,6,1
495324,6,5
1788855,6,3
975188,6,4
247305,6,1
1893197,6,3
180318,6,3
1498712,6,2
2342718,6,3
2423082,6,1
2027969,6,1
597776,6,4
751824,6,2
711644,6,3
2627800,6,3
2098455,6,4
1828803,6,2
504989,6,3
1425403,6,4
1891060,6,3
942444,6,4
489973,6,2
1280119,6,4
1862311,6,4
2409822,6,4
1936796,6,3
1677869,6,4
1763736,6,5
2092541,6,5
678815,6,5
2127497,6,4
152035,6,5
2099714,6,5
1005654,6,5
767232,6,5
2265567,6,3
1226789,6,4
355742,6,4
1064641,6,1
1254977,6,3
240414,6,3
2417914,6,3
792155,6,4
2290594,6,3
469822,6,1
1500112,6,4
1810512,6,2
2116941,6,4
672989,6,2
2309924,6,1
974529,6,4
1819695,6,1
780320,6,3
136232,6,1
1278029,6,3
285703,6,3
2321388,6,1
469525,6,3
1230971,6,3
815212,6,1
1317982,6,2
1369857,6,2
2252770,6,5
1356107,6,3
719467,6,1
2165992,6,3
1580125,6,5
2604818,6,4
1767072,6,4
1915249,6,3
39953,6,4
953658,6,3
595870,6,1
2415495,6,5
1641063,6,4
650986,6,3
1742476,6,3
824277,6,4
2564111,6,5
2186090,6,3
381588,6,3
1763857,6,2
414536,6,5
1953510,6,5
1509600,6,2
840147,6,1
1428028,6,1
1001701,6,3
1889229,6,1
1450660,6,3
1008517,6,3
2253129,6,4
783154,6,4
994370,6,4
674255,6,4
1897721,6,3
2552319,6,2
1106863,6,3
1470123,6,3
1391057,6,5
862644,6,5
97736,6,4
1871595,6,5
1347835,6,3
1630571,6,4
2303793,6,1
